date_releve,reference,marque,modele,finition,titre,condition,apport,energie,transmission,km,prix_mensuel,url
2026-09-15T14:43:18,ves00451768,hyundai,tucson-iv,16-t-gdi-239-hybrid-bva6-n-line-executive,SANS APPORT HYUNDAI Tucson IV 1.6 T-GDI 239 Hybrid BVA6 N Line Executive,,,Hybride,Automatique,10,551,https://auto-dispo.cic-leasing.fr/leasing-voiture/hyundai/tucson-iv/16-t-gdi-239-hybrid-bva6-n-line-executive-ves00451768?apport=sans
2026-09-15T14:43:18,ves00431205,volkswagen,tiguan-iii,20-tdi-150ch-dsg7-life,VOLKSWAGEN Tiguan III 2.0 TDI 150ch DSG7 Life,occasion,SANS APPORT,Diesel,Automatique,19927,552,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/tiguan-iii/20-tdi-150ch-dsg7-life-ves00431205?apport=sans
2026-09-15T14:43:18,ves00411491,mercedes,cla-shooting-brake,200-7g-dct-amg-line,MERCEDES CLA SHOOTING BRAKE 200 7G-DCT AMG Line,occasion,SANS APPORT,Essence,Automatique,17935,553,https://auto-dispo.cic-leasing.fr/leasing-voiture/mercedes/cla-shooting-brake/200-7g-dct-amg-line-ves00411491?apport=sans
2026-09-15T14:43:18,ves00439020,volkswagen,tiguan-iii,20-tdi-150ch-dsg7-life,VOLKSWAGEN Tiguan III 2.0 TDI 150ch DSG7 Life,occasion,SANS APPORT,Diesel,Automatique,9097,554,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/tiguan-iii/20-tdi-150ch-dsg7-life-ves00439020?apport=sans
2026-09-15T14:43:18,ves00454489,bmw,x1-u11,xdrive-25e-245ch-dkg7-xline,BMW X1 U11 xDrive 25e 245ch DKG7 xLine,occasion,SANS APPORT,Hybride rechargeable,Automatique,17675,557,https://auto-dispo.cic-leasing.fr/leasing-voiture/bmw/x1-u11/xdrive-25e-245ch-dkg7-xline-ves00454489?apport=sans
2026-09-15T14:43:18,ves00442385,volkswagen,tiguan-iii,20-tdi-150ch-dsg7-life-plus,VOLKSWAGEN Tiguan III 2.0 TDI 150ch DSG7 Life Plus,occasion,SANS APPORT,Diesel,Automatique,10992,558,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/tiguan-iii/20-tdi-150ch-dsg7-life-plus-ves00442385?apport=sans
2026-09-15T14:43:18,ves00440433,volkswagen,tiguan-iii,20-tdi-150ch-dsg7-life-plus,VOLKSWAGEN Tiguan III 2.0 TDI 150ch DSG7 Life Plus,occasion,SANS APPORT,Diesel,Automatique,9858,558,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/tiguan-iii/20-tdi-150ch-dsg7-life-plus-ves00440433?apport=sans
2026-09-15T14:43:18,ves00441389,volkswagen,tayron,15-etsi-150ch-dsg7-7pl-life,SANS APPORT VOLKSWAGEN TAYRON 1.5 eTSI 150ch DSG7 7pl Life,,,Essence,Automatique,100,558,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/tayron/15-etsi-150ch-dsg7-7pl-life-ves00441389?apport=sans
2026-09-15T14:43:18,ves00434772,bmw,x1-u11,xdrive-25e-245ch-dkg7-xline,BMW X1 U11 xDrive 25e 245ch DKG7 xLine,occasion,SANS APPORT,Hybride rechargeable,Automatique,19015,559,https://auto-dispo.cic-leasing.fr/leasing-voiture/bmw/x1-u11/xdrive-25e-245ch-dkg7-xline-ves00434772?apport=sans
2026-09-15T14:43:18,ves00439484,citroen,berlingo-iii,taille-xl-bluehdi-130-ss-eat8-max,SANS APPORT CITROEN Berlingo III Taille XL BlueHDi 130 S&S EAT8 Max,,,Diesel,Automatique,10,560,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/berlingo-iii/taille-xl-bluehdi-130-ss-eat8-max-ves00439484?apport=sans
2026-09-15T14:43:18,ves00431387,mercedes,classe-a-w177,200-d-amg-line,SANS APPORT MERCEDES Classe A W177 200 d AMG Line,,,Diesel,Automatique,10,561,https://auto-dispo.cic-leasing.fr/leasing-voiture/mercedes/classe-a-w177/200-d-amg-line-ves00431387?apport=sans
2026-09-15T14:43:18,ves00459098,peugeot,3008-iii,hybrid-145-e-dcs6-gt-exclusive,SANS APPORT PEUGEOT 3008 III Hybrid 145 e-DCS6 GT Exclusive,,,Essence,Automatique,10,561,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-exclusive-ves00459098?apport=sans
2026-09-15T14:43:18,ves00440459,volkswagen,tiguan-iii,20-tdi-150ch-dsg7-life-plus,VOLKSWAGEN Tiguan III 2.0 TDI 150ch DSG7 Life Plus,occasion,SANS APPORT,Diesel,Automatique,11243,562,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/tiguan-iii/20-tdi-150ch-dsg7-life-plus-ves00440459?apport=sans
2026-09-15T14:43:18,ves00442793,audi,a3-sportback-iv,tdi-150-s-tronic-7-s-line,AUDI A3 Sportback IV TDI 150 S tronic 7 S line,occasion,SANS APPORT,Diesel,Automatique,18246,564,https://auto-dispo.cic-leasing.fr/leasing-voiture/audi/a3-sportback-iv/tdi-150-s-tronic-7-s-line-ves00442793?apport=sans
2026-09-15T14:43:18,ves00425965,volkswagen,golf-viii,20-tdi-150-dsg7-r-line,VOLKSWAGEN Golf VIII 2.0 TDI 150 DSG7 R-Line,occasion,SANS APPORT,Diesel,Automatique,9010,564,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/golf-viii/20-tdi-150-dsg7-r-line-ves00425965?apport=sans
2026-09-15T14:43:18,ves00447938,volkswagen,tiguan-iii,20-tdi-150ch-dsg7-life-plus,VOLKSWAGEN Tiguan III 2.0 TDI 150ch DSG7 Life Plus,occasion,SANS APPORT,Diesel,Automatique,10270,564,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/tiguan-iii/20-tdi-150ch-dsg7-life-plus-ves00447938?apport=sans
2026-09-15T14:43:18,ves00444844,audi,a3-sportback-iv,tfsi-e-hybride-rechargeable-204-s-tronic-6-s-line,SANS APPORT AUDI A3 Sportback IV TFSI e,,,Hybride rechargeable,Automatique,100,566,https://auto-dispo.cic-leasing.fr/leasing-voiture/audi/a3-sportback-iv/tfsi-e-hybride-rechargeable-204-s-tronic-6-s-line-ves00444844?apport=sans
2026-09-15T14:43:18,ves00451772,hyundai,tucson-iv,16-t-gdi-239-hybrid-bva6-n-line-executive,SANS APPORT HYUNDAI Tucson IV 1.6 T-GDI 239 Hybrid BVA6 N Line Executive,,,Hybride,Automatique,10,566,https://auto-dispo.cic-leasing.fr/leasing-voiture/hyundai/tucson-iv/16-t-gdi-239-hybrid-bva6-n-line-executive-ves00451772?apport=sans
2026-09-15T14:43:18,ves00456952,renault,espace-vi,full-hybrid-e-tech-200-ch-7pl-iconic,SANS APPORT RENAULT Espace VI full hybrid E-Tech 200 ch 7pl Iconic,,,Hybride,Automatique,10,567,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/espace-vi/full-hybrid-e-tech-200-ch-7pl-iconic-ves00456952?apport=sans
2026-09-15T14:43:18,ves00452498,volkswagen,tiguan-iii,20-tdi-150ch-dsg7-life-plus,VOLKSWAGEN Tiguan III 2.0 TDI 150ch DSG7 Life Plus,occasion,SANS APPORT,Diesel,Automatique,13385,569,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/tiguan-iii/20-tdi-150ch-dsg7-life-plus-ves00452498?apport=sans
2026-09-15T14:43:18,ves00448726,volkswagen,tiguan-iii,20-tdi-150ch-dsg7-life,SANS APPORT VOLKSWAGEN Tiguan III 2.0 TDI 150ch DSG7 Life,,,Diesel,Automatique,10,569,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/tiguan-iii/20-tdi-150ch-dsg7-life-ves00448726?apport=sans
2026-09-15T14:43:18,ves00448913,volkswagen,tiguan-iii,20-tdi-150ch-dsg7-life-plus,VOLKSWAGEN Tiguan III 2.0 TDI 150ch DSG7 Life Plus,occasion,SANS APPORT,Diesel,Automatique,14300,569,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/tiguan-iii/20-tdi-150ch-dsg7-life-plus-ves00448913?apport=sans
2026-09-15T14:43:18,ves00448718,volkswagen,tiguan-iii,20-tdi-150ch-dsg7-life,SANS APPORT VOLKSWAGEN Tiguan III 2.0 TDI 150ch DSG7 Life,,,Diesel,Automatique,10,569,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/tiguan-iii/20-tdi-150ch-dsg7-life-ves00448718?apport=sans
2026-09-15T14:43:18,ves00425862,volkswagen,golf-viii,20-tdi-150-dsg7-r-line,VOLKSWAGEN Golf VIII 2.0 TDI 150 DSG7 R-Line,occasion,SANS APPORT,Diesel,Automatique,10746,570,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/golf-viii/20-tdi-150-dsg7-r-line-ves00425862?apport=sans
2026-09-15T14:43:18,ves00448722,volkswagen,tiguan-iii,20-tdi-150ch-dsg7-life,SANS APPORT VOLKSWAGEN Tiguan III 2.0 TDI 150ch DSG7 Life,,,Diesel,Automatique,10,571,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/tiguan-iii/20-tdi-150ch-dsg7-life-ves00448722?apport=sans
2026-09-15T14:43:18,ves00412244,volkswagen,tayron,15-etsi-150ch-dsg7-5pl-life-plus,SANS APPORT VOLKSWAGEN TAYRON 1.5 eTSI 150ch DSG7 5pl Life Plus,,,Hybride,Automatique,10,571,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/tayron/15-etsi-150ch-dsg7-5pl-life-plus-ves00412244?apport=sans
2026-09-15T14:43:18,ves00451614,volkswagen,tiguan-iii,20-tdi-150ch-dsg7-life-plus,VOLKSWAGEN Tiguan III 2.0 TDI 150ch DSG7 Life Plus,occasion,SANS APPORT,Diesel,Automatique,16760,572,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/tiguan-iii/20-tdi-150ch-dsg7-life-plus-ves00451614?apport=sans
2026-09-15T14:43:18,ves00459637,volkswagen,golf-viii,20-tdi-150-dsg7-r-line,SANS APPORT VOLKSWAGEN Golf VIII 2.0 TDI 150 DSG7 R-Line,,,Diesel,Automatique,10,573,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/golf-viii/20-tdi-150-dsg7-r-line-ves00459637?apport=sans
2026-09-15T14:43:18,ves00455825,volkswagen,tiguan-iii,15-ehybrid-204ch-dsg6-life,SANS APPORT VOLKSWAGEN Tiguan III 1.5 eHybrid 204ch DSG6 Life,,,Hybride rechargeable,Automatique,10,573,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/tiguan-iii/15-ehybrid-204ch-dsg6-life-ves00455825?apport=sans
2026-09-15T14:43:18,ves00460345,renault,rafale,hyper-hybrid-e-tech-300-ch-4x4-esprit-alpine,RENAULT Rafale hyper hybrid E-Tech 300 ch 4x4 esprit Alpine,occasion,SANS APPORT,Hybride rechargeable,Automatique,11195,573,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/rafale/hyper-hybrid-e-tech-300-ch-4x4-esprit-alpine-ves00460345?apport=sans
2026-09-15T14:43:18,ves00412125,volkswagen,tayron,15-etsi-150ch-dsg7-5pl-life-plus,SANS APPORT VOLKSWAGEN TAYRON 1.5 eTSI 150ch DSG7 5pl Life Plus,,,Hybride,Automatique,10,573,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/tayron/15-etsi-150ch-dsg7-5pl-life-plus-ves00412125?apport=sans
2026-09-15T14:43:18,ves00448713,volkswagen,tiguan-iii,20-tdi-150ch-dsg7-life,SANS APPORT VOLKSWAGEN Tiguan III 2.0 TDI 150ch DSG7 Life,,,Diesel,Automatique,10,573,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/tiguan-iii/20-tdi-150ch-dsg7-life-ves00448713?apport=sans
2026-09-15T14:43:18,ves00458555,bmw,x1-u11,sdrive-18d-150ch-dkg7-m-sport,BMW X1 U11 sDrive 18d 150ch DKG7 M Sport,occasion,SANS APPORT,Diesel,Automatique,5003,574,https://auto-dispo.cic-leasing.fr/leasing-voiture/bmw/x1-u11/sdrive-18d-150ch-dkg7-m-sport-ves00458555?apport=sans
2026-09-15T14:43:18,ves00459250,bmw,x1-u11,sdrive-18d-150ch-dkg7-m-sport,BMW X1 U11 sDrive 18d 150ch DKG7 M Sport,occasion,SANS APPORT,Diesel,Automatique,5046,574,https://auto-dispo.cic-leasing.fr/leasing-voiture/bmw/x1-u11/sdrive-18d-150ch-dkg7-m-sport-ves00459250?apport=sans
2026-09-15T14:43:18,ves00458799,bmw,x1-u11,sdrive-18d-150ch-dkg7-m-sport,BMW X1 U11 sDrive 18d 150ch DKG7 M Sport,occasion,SANS APPORT,Diesel,Automatique,5091,574,https://auto-dispo.cic-leasing.fr/leasing-voiture/bmw/x1-u11/sdrive-18d-150ch-dkg7-m-sport-ves00458799?apport=sans
2026-09-15T14:43:18,ves00460340,renault,rafale,hyper-hybrid-e-tech-300-ch-4x4-esprit-alpine,RENAULT Rafale hyper hybrid E-Tech 300 ch 4x4 esprit Alpine,occasion,SANS APPORT,Hybride rechargeable,Automatique,12541,575,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/rafale/hyper-hybrid-e-tech-300-ch-4x4-esprit-alpine-ves00460340?apport=sans
2026-09-15T14:43:18,ves00449460,volkswagen,tiguan-iii,20-tdi-150ch-dsg7-life,SANS APPORT VOLKSWAGEN Tiguan III 2.0 TDI 150ch DSG7 Life,,,Diesel,Automatique,10,575,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/tiguan-iii/20-tdi-150ch-dsg7-life-ves00449460?apport=sans
2026-09-15T14:43:18,ves00459633,volkswagen,golf-viii,20-tdi-150-dsg7-r-line,SANS APPORT VOLKSWAGEN Golf VIII 2.0 TDI 150 DSG7 R-Line,,,Diesel,Automatique,10,576,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/golf-viii/20-tdi-150-dsg7-r-line-ves00459633?apport=sans
2026-09-15T14:43:18,ves00444516,renault,espace-vi,full-hybrid-e-tech-200-ch-7pl-esprit-alpine,SANS APPORT RENAULT Espace VI full hybrid E-Tech 200 ch 7pl Esprit Alpine,,,Hybride,Automatique,100,576,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/espace-vi/full-hybrid-e-tech-200-ch-7pl-esprit-alpine-ves00444516?apport=sans
2026-09-15T14:43:18,ves00448719,volkswagen,tiguan-iii,20-tdi-150ch-dsg7-life,SANS APPORT VOLKSWAGEN Tiguan III 2.0 TDI 150ch DSG7 Life,,,Diesel,Automatique,10,577,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/tiguan-iii/20-tdi-150ch-dsg7-life-ves00448719?apport=sans
2026-09-15T14:43:18,ves00441360,audi,a3-sportback-iv,tdi-150-s-tronic-7-s-line,SANS APPORT AUDI A3 Sportback IV TDI 150 S tronic 7 S line,,,Diesel,Automatique,10,578,https://auto-dispo.cic-leasing.fr/leasing-voiture/audi/a3-sportback-iv/tdi-150-s-tronic-7-s-line-ves00441360?apport=sans
2026-09-15T14:43:18,ves00395855,volkswagen,t-roc,20-tdi-150-start-stop-dsg7-r-line-edition,SANS APPORT VOLKSWAGEN T-Roc 2.0 TDI 150 Start/Stop DSG7 R-Line Edition,,,Diesel,Automatique,100,580,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/t-roc/20-tdi-150-start-stop-dsg7-r-line-edition-ves00395855?apport=sans
2026-09-15T14:43:18,ves00426640,bmw,serie-1-f70,120-170-ch-dkg7-m-sport,BMW Série 1 F70 120 170 ch DKG7 M Sport,occasion,SANS APPORT,Essence,Automatique,21580,580,https://auto-dispo.cic-leasing.fr/leasing-voiture/bmw/serie-1-f70/120-170-ch-dkg7-m-sport-ves00426640?apport=sans
2026-09-15T14:43:18,ves00395847,volkswagen,t-roc,20-tdi-150-start-stop-dsg7-r-line-edition,SANS APPORT VOLKSWAGEN T-Roc 2.0 TDI 150 Start/Stop DSG7 R-Line Edition,,,Diesel,Automatique,100,581,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/t-roc/20-tdi-150-start-stop-dsg7-r-line-edition-ves00395847?apport=sans
2026-09-15T14:43:18,ves00395856,volkswagen,t-roc,20-tdi-150-start-stop-dsg7-r-line-edition,SANS APPORT VOLKSWAGEN T-Roc 2.0 TDI 150 Start/Stop DSG7 R-Line Edition,,,Diesel,Automatique,100,582,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/t-roc/20-tdi-150-start-stop-dsg7-r-line-edition-ves00395856?apport=sans
2026-09-15T14:43:18,ves00459625,volkswagen,golf-viii,20-tdi-150-dsg7-r-line,SANS APPORT VOLKSWAGEN Golf VIII 2.0 TDI 150 DSG7 R-Line,,,Diesel,Automatique,10,583,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/golf-viii/20-tdi-150-dsg7-r-line-ves00459625?apport=sans
2026-09-15T14:43:18,ves00457441,volkswagen,t-roc,20-tdi-150-start-stop-dsg7-r-line-edition,SANS APPORT VOLKSWAGEN T-Roc 2.0 TDI 150 Start/Stop DSG7 R-Line Edition,,,Diesel,Automatique,100,584,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/t-roc/20-tdi-150-start-stop-dsg7-r-line-edition-ves00457441?apport=sans
2026-09-15T14:43:18,ves00441370,audi,a3-sportback-iv,tdi-150-s-tronic-7-s-line,SANS APPORT AUDI A3 Sportback IV TDI 150 S tronic 7 S line,,,Diesel,Automatique,10,586,https://auto-dispo.cic-leasing.fr/leasing-voiture/audi/a3-sportback-iv/tdi-150-s-tronic-7-s-line-ves00441370?apport=sans
2026-09-15T14:43:18,ves00460590,audi,a3-sportback-iv,tfsi-e-hybride-rechargeable-272-s-tronic-6-s-line,SANS APPORT AUDI A3 Sportback IV TFSI e,,,Hybride rechargeable,Automatique,10,586,https://auto-dispo.cic-leasing.fr/leasing-voiture/audi/a3-sportback-iv/tfsi-e-hybride-rechargeable-272-s-tronic-6-s-line-ves00460590?apport=sans
2026-09-15T14:43:18,ves00448789,kia,sportage,hybride-239-ch-bva6-gt-line,SANS APPORT KIA SPORTAGE,,,Hybride,Automatique,100,589,https://auto-dispo.cic-leasing.fr/leasing-voiture/kia/sportage/hybride-239-ch-bva6-gt-line-ves00448789?apport=sans
2026-09-15T14:43:18,ves00453359,skoda,karoq,20-tdi-150-ch-scr-dsg7-sportline,SKODA Karoq 2.0 TDI 150 ch SCR DSG7 Sportline,occasion,SANS APPORT,Diesel,Automatique,28407,589,https://auto-dispo.cic-leasing.fr/leasing-voiture/skoda/karoq/20-tdi-150-ch-scr-dsg7-sportline-ves00453359?apport=sans
2026-09-15T14:43:18,ves00453363,skoda,karoq,20-tdi-150-ch-scr-dsg7-sportline,SKODA Karoq 2.0 TDI 150 ch SCR DSG7 Sportline,occasion,SANS APPORT,Diesel,Automatique,28046,589,https://auto-dispo.cic-leasing.fr/leasing-voiture/skoda/karoq/20-tdi-150-ch-scr-dsg7-sportline-ves00453363?apport=sans
2026-09-15T14:43:18,ves00460138,audi,a3-sportback-iv,tfsi-e-hybride-rechargeable-272-s-tronic-6-s-line,SANS APPORT AUDI A3 Sportback IV TFSI e,,,Hybride rechargeable,Automatique,100,590,https://auto-dispo.cic-leasing.fr/leasing-voiture/audi/a3-sportback-iv/tfsi-e-hybride-rechargeable-272-s-tronic-6-s-line-ves00460138?apport=sans
2026-09-15T14:43:18,ves00425352,bmw,x1-u11,sdrive-18i-136ch-dkg7-m-sport,BMW X1 U11 sDrive 18i 136ch DKG7 M Sport,occasion,SANS APPORT,Essence,Automatique,4628,591,https://auto-dispo.cic-leasing.fr/leasing-voiture/bmw/x1-u11/sdrive-18i-136ch-dkg7-m-sport-ves00425352?apport=sans
2026-09-15T14:43:18,ves00456880,bmw,x2-u10,sdrive-20d-163ch-dkg7-m-sport,BMW X2 U10 sDrive 20d 163ch DKG7 M Sport,occasion,SANS APPORT,Diesel,Automatique,5057,592,https://auto-dispo.cic-leasing.fr/leasing-voiture/bmw/x2-u10/sdrive-20d-163ch-dkg7-m-sport-ves00456880?apport=sans
2026-09-15T14:43:18,ves00457107,bmw,x2-u10,sdrive-20d-163ch-dkg7-m-sport,BMW X2 U10 sDrive 20d 163ch DKG7 M Sport,occasion,SANS APPORT,Diesel,Automatique,5394,593,https://auto-dispo.cic-leasing.fr/leasing-voiture/bmw/x2-u10/sdrive-20d-163ch-dkg7-m-sport-ves00457107?apport=sans
2026-09-15T14:43:18,ves00461093,bmw,x1-u11,sdrive-18d-150ch-dkg7-m-sport,SANS APPORT BMW X1 U11 sDrive 18d 150ch DKG7 M Sport,,,Diesel,Automatique,10,593,https://auto-dispo.cic-leasing.fr/leasing-voiture/bmw/x1-u11/sdrive-18d-150ch-dkg7-m-sport-ves00461093?apport=sans
2026-09-15T14:43:18,ves00453771,bmw,x2-u10,sdrive-20d-163ch-dkg7-m-sport,BMW X2 U10 sDrive 20d 163ch DKG7 M Sport,occasion,SANS APPORT,Diesel,Automatique,5885,594,https://auto-dispo.cic-leasing.fr/leasing-voiture/bmw/x2-u10/sdrive-20d-163ch-dkg7-m-sport-ves00453771?apport=sans
2026-09-15T14:43:18,ves00459825,bmw,x2-u10,sdrive-20d-163ch-dkg7-m-sport,BMW X2 U10 sDrive 20d 163ch DKG7 M Sport,occasion,SANS APPORT,Diesel,Automatique,6093,594,https://auto-dispo.cic-leasing.fr/leasing-voiture/bmw/x2-u10/sdrive-20d-163ch-dkg7-m-sport-ves00459825?apport=sans
2026-09-15T14:43:18,ves00444518,renault,espace-vi,full-hybrid-e-tech-200-ch-7pl-esprit-alpine,SANS APPORT RENAULT Espace VI full hybrid E-Tech 200 ch 7pl Esprit Alpine,,,Hybride,Automatique,100,595,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/espace-vi/full-hybrid-e-tech-200-ch-7pl-esprit-alpine-ves00444518?apport=sans
2026-09-15T14:43:18,ves00457258,ds,ds7,hybride-rechargeable-e-tense-300-eat8-4x4-etoile,DS DS7,occasion,SANS APPORT,Hybride,Automatique,25065,596,https://auto-dispo.cic-leasing.fr/leasing-voiture/ds/ds7/hybride-rechargeable-e-tense-300-eat8-4x4-etoile-ves00457258?apport=sans
2026-09-15T14:43:18,ves00460321,bmw,x1-u11,sdrive-18d-150ch-dkg7-m-sport,SANS APPORT BMW X1 U11 sDrive 18d 150ch DKG7 M Sport,,,Diesel,Automatique,10,596,https://auto-dispo.cic-leasing.fr/leasing-voiture/bmw/x1-u11/sdrive-18d-150ch-dkg7-m-sport-ves00460321?apport=sans
2026-09-15T14:43:18,ves00455853,audi,a3-sportback-iv,tfsi-e-hybride-rechargeable-272-s-tronic-6-s-line,AUDI A3 Sportback IV TFSI e,occasion,SANS APPORT,Hybride rechargeable,Automatique,1000,598,https://auto-dispo.cic-leasing.fr/leasing-voiture/audi/a3-sportback-iv/tfsi-e-hybride-rechargeable-272-s-tronic-6-s-line-ves00455853?apport=sans
2026-09-15T14:43:18,ves00462188,ds,ds7,hybride-rechargeable-e-tense-300-eat8-4x4-etoile,DS DS7,occasion,SANS APPORT,Hybride,Automatique,20592,598,https://auto-dispo.cic-leasing.fr/leasing-voiture/ds/ds7/hybride-rechargeable-e-tense-300-eat8-4x4-etoile-ves00462188?apport=sans
2026-09-15T14:43:18,ves00455571,ds,ds7,hybride-rechargeable-e-tense-300-eat8-4x4-etoile,DS DS7,occasion,SANS APPORT,Hybride,Automatique,21501,599,https://auto-dispo.cic-leasing.fr/leasing-voiture/ds/ds7/hybride-rechargeable-e-tense-300-eat8-4x4-etoile-ves00455571?apport=sans
2026-09-15T14:43:18,ves00452174,audi,a3-sportback-iv,tfsi-e-hybride-rechargeable-272-s-tronic-6-s-line,SANS APPORT AUDI A3 Sportback IV TFSI e,,,Hybride rechargeable,Automatique,10,600,https://auto-dispo.cic-leasing.fr/leasing-voiture/audi/a3-sportback-iv/tfsi-e-hybride-rechargeable-272-s-tronic-6-s-line-ves00452174?apport=sans
2026-09-15T14:43:18,ves00443636,ds,ds7,hybride-rechargeable-e-tense-300-eat8-4x4-etoile,DS DS7,occasion,SANS APPORT,Hybride,Automatique,20202,600,https://auto-dispo.cic-leasing.fr/leasing-voiture/ds/ds7/hybride-rechargeable-e-tense-300-eat8-4x4-etoile-ves00443636?apport=sans
2026-09-15T14:43:18,ves00460137,audi,a3-sportback-iv,tfsi-e-hybride-rechargeable-272-s-tronic-6-s-line,SANS APPORT AUDI A3 Sportback IV TFSI e,,,Hybride rechargeable,Automatique,100,605,https://auto-dispo.cic-leasing.fr/leasing-voiture/audi/a3-sportback-iv/tfsi-e-hybride-rechargeable-272-s-tronic-6-s-line-ves00460137?apport=sans
2026-09-15T14:43:18,ves00456879,bmw,x1-u11,sdrive-20d-163ch-dkg7-m-sport,BMW X1 U11 sDrive 20d 163ch DKG7 M Sport,occasion,SANS APPORT,Diesel,Automatique,26420,607,https://auto-dispo.cic-leasing.fr/leasing-voiture/bmw/x1-u11/sdrive-20d-163ch-dkg7-m-sport-ves00456879?apport=sans
2026-09-15T14:43:18,ves00455855,audi,a3-sportback-iv,tfsi-e-hybride-rechargeable-272-s-tronic-6-s-line,SANS APPORT AUDI A3 Sportback IV TFSI e,,,Hybride rechargeable,Automatique,100,609,https://auto-dispo.cic-leasing.fr/leasing-voiture/audi/a3-sportback-iv/tfsi-e-hybride-rechargeable-272-s-tronic-6-s-line-ves00455855?apport=sans
2026-09-15T14:43:18,ves00455553,bmw,x2-u10,sdrive-20d-163ch-dkg7-m-sport,BMW X2 U10 sDrive 20d 163ch DKG7 M Sport,occasion,SANS APPORT,Diesel,Automatique,21174,611,https://auto-dispo.cic-leasing.fr/leasing-voiture/bmw/x2-u10/sdrive-20d-163ch-dkg7-m-sport-ves00455553?apport=sans
2026-09-15T14:43:18,ves00443577,bmw,x1-u11,sdrive-18d-150ch-dkg7-m-sport,BMW X1 U11 sDrive 18d 150ch DKG7 M Sport,occasion,SANS APPORT,Diesel,Automatique,22304,611,https://auto-dispo.cic-leasing.fr/leasing-voiture/bmw/x1-u11/sdrive-18d-150ch-dkg7-m-sport-ves00443577?apport=sans
2026-09-15T14:43:18,ves00411487,bmw,x1-u11,sdrive-18i-136ch-dkg7-m-sport,SANS APPORT BMW X1 U11 sDrive 18i 136ch DKG7 M Sport,,,Essence,Automatique,10,612,https://auto-dispo.cic-leasing.fr/leasing-voiture/bmw/x1-u11/sdrive-18i-136ch-dkg7-m-sport-ves00411487?apport=sans
2026-09-15T14:43:18,ves00455554,bmw,x2-u10,sdrive-20d-163ch-dkg7-m-sport,BMW X2 U10 sDrive 20d 163ch DKG7 M Sport,occasion,SANS APPORT,Diesel,Automatique,29237,613,https://auto-dispo.cic-leasing.fr/leasing-voiture/bmw/x2-u10/sdrive-20d-163ch-dkg7-m-sport-ves00455554?apport=sans
2026-09-15T14:43:18,ves00453012,bmw,x2-u10,sdrive-20d-163ch-dkg7-m-sport,BMW X2 U10 sDrive 20d 163ch DKG7 M Sport,occasion,SANS APPORT,Diesel,Automatique,18000,613,https://auto-dispo.cic-leasing.fr/leasing-voiture/bmw/x2-u10/sdrive-20d-163ch-dkg7-m-sport-ves00453012?apport=sans
2026-09-15T14:43:18,ves00452170,audi,a3-sportback-iv,tfsi-e-hybride-rechargeable-272-s-tronic-6-s-line,SANS APPORT AUDI A3 Sportback IV TFSI e,,,Hybride rechargeable,Automatique,10,613,https://auto-dispo.cic-leasing.fr/leasing-voiture/audi/a3-sportback-iv/tfsi-e-hybride-rechargeable-272-s-tronic-6-s-line-ves00452170?apport=sans
